"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (Bytes)","Transferred (Bytes)","Total Transferred (Bytes)","CO2 (mg)","Carbon Rating","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Folder Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Near Duplicate Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","Language","HTTP Version","Mobile Alternate Link","Closest Semantically Similar Address","Semantic Similarity Score","No. Semantically Similar","Semantic Relevance Score","URL Encoded Address","Crawl Timestamp"
"https://gympluscoffee.com/cdn/shop/files/ECOM-UGC-ORLA-SNAP-COLLAR-MOCHA-3.png?v=1775810660&width=48","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","7103","7103","7103","1.053","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.053","Fri, 04 Sep 2026 20:50:11 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-UGC-ORLA-SNAP-COLLAR-MOCHA-3.png?v=1775810660&width=48","2026-09-14 19:07:58"
"https://gympluscoffee.com/cdn/shop/files/ECOM-DAILY-COLLARED-SWEATSHIRT-PALE-VANILLA-4.jpg?v=1788359786&width=48","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2499","2499","2499","0.370","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.049","Wed, 09 Sep 2026 19:22:27 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-DAILY-COLLARED-SWEATSHIRT-PALE-VANILLA-4.jpg?v=1788359786&width=48","2026-09-14 19:07:58"
"https://gympluscoffee.com/cdn/shop/files/ECOM-INDUSTRY-HALF-ZIP-FLEECE-BALLET-PINK-10.jpg?v=1788470222&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","56511","56511","56511","8.375","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.025","Tue, 08 Sep 2026 09:34:39 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-INDUSTRY-HALF-ZIP-FLEECE-BALLET-PINK-10.jpg?v=1788470222&width=600","2026-09-14 19:07:58"
"https://gympluscoffee.com/collections/socks","text/html; charset=utf-8","200","OK","Indexable","","Sports Socks + Fun Socks | Gym+Coffee Athleisure Wear + Accessories","67","632","All-day comfort or performance-ready power? Check out the Gym+Coffee range of Sports Socks and Fun Casual socks. Perfect small gift for any fitness lover in your life!","167","1036","","0","Socks","5","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/collections/socks","","","","","","419261","81553","81553","12.086","","286","118","2.424","95.815","Very Easy","0.652","1","1","","35","35","0","100.000","92","57","0","6","3","0","","","","","fa0f161451eadbaea59417a861974500","0.439","","","","","en","1.1","","","","","","https://gympluscoffee.com/collections/socks","2026-09-14 19:07:58"
"https://gympluscoffee.com/products/knit-half-zip-in-grape-noir-aw26","text/html; charset=utf-8","200","OK","Indexable","","Knit Half Zip in Fig – Gym+Coffee","33","299","Off-duty, perfected. Relaxed proportions, an easy fit and just the right amount of structure. This is effortless dressing at its best.","134","787","","0","Knit Half Zip in Fig","20","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/products/knit-half-zip-in-grape-noir-aw26","","","","","","524008","95664","95664","14.177","","1274","331","3.849","100.000","Very Easy","1.466","1","1","","9","5","0","14.290","85","58","0","6","3","0","","","","","ae77c957012e9856314acd62564e2ece","0.444","","","","","en","1.1","","","","","","https://gympluscoffee.com/products/knit-half-zip-in-grape-noir-aw26","2026-09-14 19:07:58"
"https://gympluscoffee.com/collections/womens-sale","text/html; charset=utf-8","200","OK","Indexable","","Women's Sale | Gym+Coffee","25","253","Exclusive deals at Gym+Coffee! Save big on leggings, hoodies, tees, and more. Limited-time discounts on premium activewear—shop now before it’s too late!","153","961","","0","Women's Sale","12","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/collections/womens-sale","https://gympluscoffee.com/collections/womens-sale?page=2","","","","","946826","112144","112144","16.620","","783","465","1.684","100.000","Very Easy","0.589","1","1","","70","35","0","100.000","180","105","0","6","3","0","","","","","d6bdccbeb6a15c009ac0cd25d27c2628","0.386","","","","","en","1.1","","","","","","https://gympluscoffee.com/collections/womens-sale","2026-09-14 19:07:58"
"https://gympluscoffee.com/cdn/shop/files/CAMPAIGN-ECOM-HOODED-FULL-ZIP-BALLET-PINK-1.jpg?v=1788691319&width=48","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2821","2821","2821","0.418","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.024","Tue, 08 Sep 2026 09:10:52 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/CAMPAIGN-ECOM-HOODED-FULL-ZIP-BALLET-PINK-1.jpg?v=1788691319&width=48","2026-09-14 19:07:59"
"https://gympluscoffee.com/collections/gift-cards","text/html; charset=utf-8","200","OK","Indexable","","Gift Cards – Gym+Coffee","23","225","","0","0","","0","Gift Cards","10","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/collections/gift-cards","","","","","","377070","78586","78586","11.646","","243","89","2.730","94.397","Very Easy","0.658","1","1","","35","35","0","100.000","86","58","0","6","3","0","","","","","f5bb76e1943d3e540f65c55f0d0c6177","0.398","","","","","en","1.1","","","","","","https://gympluscoffee.com/collections/gift-cards","2026-09-14 19:07:58"
"https://gympluscoffee.com/collections/leggings","text/html; charset=utf-8","200","OK","Indexable","","Leggings | Gym+Coffee UK","24","239","","0","0","","0","Leggings","8","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/collections/leggings","","","","","","645808","94048","94048","13.938","","469","241","1.946","100.000","Very Easy","0.600","1","1","","36","35","0","100.000","126","78","0","6","3","0","","","","","1d39e8af189bfefdb3849cd5581fd962","0.476","","","","","en","1.1","","","","","","https://gympluscoffee.com/collections/leggings","2026-09-14 19:07:58"
"https://gympluscoffee.com/products/industry-fleece-hooded-full-zip-in-natural-aw26","text/html; charset=utf-8","200","OK","Indexable","","Industry Fleece Hooded Full Zip in Natural – Gym+Coffee","55","506","Your forever throw-on. The Industry Fleece Hooded Full Zip in Natural is the kind of cosy layer that works for coffee runs, country walks and everything in between.","164","998","","0","Industry Fleece Hooded Full Zip in Natural","42","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/products/industry-fleece-hooded-full-zip-in-natural-aw26","","","","","","458071","88184","88184","13.069","","605","151","4.007","100.000","Very Easy","0.907","1","1","","7","4","0","11.430","85","58","0","6","3","0","","","","","61d0594e4d678abea980ba7b7db1a70d","0.361","","","","","en","1.1","","","","","","https://gympluscoffee.com/products/industry-fleece-hooded-full-zip-in-natural-aw26","2026-09-14 19:07:58"
"https://gympluscoffee.com/cdn/shop/files/ECOM-SNAP-COLLAR-SWEATSHIRT-POWER-RED-3.jpg?v=1786101102&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","94348","94348","94348","13.982","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.035","Fri, 21 Aug 2026 17:41:07 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-SNAP-COLLAR-SWEATSHIRT-POWER-RED-3.jpg?v=1786101102&width=600","2026-09-14 19:07:59"
"https://gympluscoffee.com/products/in-motion-joggers-in-charcoa","text/html; charset=utf-8","200","OK","Indexable","","In Motion Joggers in Charcoal – Gym+Coffee","42","400","Ready for whatever’s next. The In Motion Jogger in Charcoal is made for everyday movement with an easy, wear-anywhere feel.","123","785","","0","In Motion Joggers in Charcoal","29","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/products/in-motion-joggers-in-charcoa","","","","","","444643","87505","87505","12.968","","570","143","3.986","100.000","Very Easy","0.896","1","1","","4","2","0","5.710","87","60","0","6","3","0","","","","","5ecdf92e0d8c2a734cb3a63d510e4083","0.432","","","","","en","1.1","","","","","","https://gympluscoffee.com/products/in-motion-joggers-in-charcoa","2026-09-14 19:07:58"
"https://gympluscoffee.com/cart","text/html; charset=utf-8","200","OK","Indexable","","Your Shopping Cart – Gym+Coffee","31","307","","0","0","","0","Your Bag","8","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/cart","","","","","","348553","74388","74388","11.024","","202","64","3.156","93.903","Very Easy","0.607","1","0","","70","35","0","100.000","85","57","0","6","3","0","","","","","2b8445222f27063b840bf95df6f3cf0e","0.360","","","","","en","1.1","","","","","","https://gympluscoffee.com/cart","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/collections/TOP-FILTER-BLOCK-JOGGERS-M.jpg?v=1784017945&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","13921","13921","13921","2.063","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.177","Mon, 14 Sep 2026 18:07:59 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/collections/TOP-FILTER-BLOCK-JOGGERS-M.jpg?v=1784017945&width=600","2026-09-14 19:07:59"
"https://gympluscoffee.com/products/day-kind-7-8-legging-in-mocha-bean-aw25","text/html; charset=utf-8","200","OK","Indexable","","Soft Motion 7/8 Legging In Mocha Bean | Gym+Coffee","50","478","Made for comfort and movement, the Soft Motion 7 8 Legging In Mocha Bean brings performance and style together effortlessly.","124","794","","0","Day Kind 7/8 Legging in Mocha Bean","34","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/products/day-kind-7-8-legging-in-mocha-bean-aw25","","","","","","527505","96233","96233","14.262","","1266","327","3.872","100.000","Very Easy","1.452","1","1","","7","4","0","11.430","89","62","0","6","3","0","","","","","e32a8fcac73bf6ae7ad73d2083c913a9","0.411","","","","","en","1.1","","","","","","https://gympluscoffee.com/products/day-kind-7-8-legging-in-mocha-bean-aw25","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/files/ECOM-SIERRA-DRIFT-HOODIE-GRAPE-NOIR-4.jpg?v=1786120943&width=48","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2006","2006","2006","0.297","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.024","Tue, 08 Sep 2026 14:33:43 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-SIERRA-DRIFT-HOODIE-GRAPE-NOIR-4.jpg?v=1786120943&width=48","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/files/ECOM-SNAP-POLAR-FLEECE-PALE-VANILLA-10.jpg?v=1787838903&width=48","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","2096","2096","2096","0.311","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.025","Sun, 30 Aug 2026 13:34:48 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-SNAP-POLAR-FLEECE-PALE-VANILLA-10.jpg?v=1787838903&width=48","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/files/CAMPAIGN-ECOM-INDUSTRY-CHECK-PRINT-2.jpg?v=1788690873&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","222344","222344","222344","32.951","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.040","Tue, 08 Sep 2026 08:20:31 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/CAMPAIGN-ECOM-INDUSTRY-CHECK-PRINT-2.jpg?v=1788690873&width=600","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/files/ECOM-INDUSTRY-HALF-ZIP-MOSS-GREEN-8.jpg?v=1788471225&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","100355","100355","100355","14.873","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.046","Tue, 08 Sep 2026 11:15:02 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-INDUSTRY-HALF-ZIP-MOSS-GREEN-8.jpg?v=1788471225&width=600","2026-09-14 19:07:59"
"https://gympluscoffee.com/products/quarter-length-everyday-sock-in-sprint-green","text/html; charset=utf-8","200","OK","Indexable","","Quarter Length Everyday Sock in Sprint Green – Gym+Coffee","57","540","Small detail. Big impact. The Quarter Length Everyday Sock in Sprint Green delivers soft stretch comfort and a supportive fit that stays put. Built for training days, rest days, and everything in between.","204","1225","","0","Quarter Length Everyday Sock in Sprint Green","44","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/products/quarter-length-everyday-sock-in-sprint-green","","","","","","424916","86803","86803","12.864","","388","117","3.316","100.000","Very Easy","0.724","1","1","","73","35","0","100.000","87","57","0","6","3","0","","","","","b2e1bb975211e6686e1af89f0b32622c","0.347","","","","","en","1.1","","","","","","https://gympluscoffee.com/products/quarter-length-everyday-sock-in-sprint-green","2026-09-14 19:07:59"
"https://gympluscoffee.com/collections/mens-sale","text/html; charset=utf-8","200","OK","Indexable","","Men's Sale | Gym+Coffee","23","223","Score big on premium activewear with the Men’s Sale at Gym+Coffee! Shop discounted hoodies, joggers, tees, and more, perfect for workouts, weekends, and everything in between.","175","1109","","0","Men's Sale","10","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/collections/mens-sale","","","","","","565995","90336","90336","13.388","","453","230","1.970","100.000","Very Easy","0.653","1","1","","70","35","0","100.000","114","72","0","6","3","0","","","","","bfe11b61ad20487964b3d075e74b1008","0.558","","","","","en","1.1","","","","","","https://gympluscoffee.com/collections/mens-sale","2026-09-14 19:07:59"
"https://gympluscoffee.com/pages/faq","text/html; charset=utf-8","200","OK","Indexable","","Frequently Asked Questions | Gym+Coffee","39","376","Find answers to common questions about delivery, returns, orders, sizing, payments and more.","92","584","","0","","0","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/pages/faq","","","","","","403082","82443","82443","12.218","","3286","479","6.860","78.404","Fairly Easy","4.917","1","1","","105","35","0","100.000","103","62","0","12","6","0","","","","","4d077a2436236fe4b89b1e5b64062c9f","0.224","","","","","en","1.1","","","","","","https://gympluscoffee.com/pages/faq","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/collections/men-s-hoodies-gym-coffee_e556f76b-15ed-4f53-b258-6354e9f08633.jpg?v=1784109057&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","12855","12855","12855","1.905","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.299","Mon, 14 Sep 2026 18:08:00 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/collections/men-s-hoodies-gym-coffee_e556f76b-15ed-4f53-b258-6354e9f08633.jpg?v=1784109057&width=600","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/files/ECOM-MENS-RELENTLESS-MIDLAYER-PETROL-BLUE-2.jpg?v=1786109829&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","44195","44195","44195","6.550","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.027","Mon, 10 Aug 2026 21:16:45 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-MENS-RELENTLESS-MIDLAYER-PETROL-BLUE-2.jpg?v=1786109829&width=600","2026-09-14 19:08:00"
"https://gympluscoffee.com/collections/bags","text/html; charset=utf-8","200","OK","Indexable","","Bags – Gym+Coffee","17","179","","0","0","","0","Bags","4","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/collections/bags","","","","","","391742","79699","79699","11.811","","262","104","2.519","97.721","Very Easy","0.656","1","1","","35","35","0","100.000","88","59","0","6","3","0","","","","","cec242e16f15c742749820d1f77446ee","0.354","","","","","en","1.1","","","","","","https://gympluscoffee.com/collections/bags","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/files/Mens-collection-hp-banner-mobile-format-2.jpg?v=1787219890&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","118352","118352","118352","17.540","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.056","Thu, 03 Sep 2026 08:30:57 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/Mens-collection-hp-banner-mobile-format-2.jpg?v=1787219890&width=600","2026-09-14 19:08:00"
"https://gympluscoffee.com/cdn/shop/t/26/assets/swiper.bundle.min.css?v=127803016596819466191783175465","text/css","200","OK","Non-Indexable","Canonicalised","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0.000","","0","","","","","0.000","1","5","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.055","Fri, 21 Aug 2026 16:01:39 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/t/26/assets/swiper.bundle.min.css?v=127803016596819466191783175465","2026-09-14 19:08:00"
"https://gympluscoffee.com/pages/gender-pay-gap-report","text/html; charset=utf-8","200","OK","Indexable","","Gender Pay Gap Report | Gym+Coffee","34","335","Read the latest Gym+Coffee Gender Pay Gap Report and our commitment to equality, inclusion and transparency.","108","702","","0","Gender Pay Gap Report","21","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/pages/gender-pay-gap-report","","","","","","355977","75094","75094","11.129","","233","68","3.426","91.162","Very Easy","0.650","1","1","","71","35","0","100.000","85","57","0","7","4","0","","","","","2ca998e9cd7ae118a43561ad927fdfd8","0.312","","","","","en","1.1","","","","","","https://gympluscoffee.com/pages/gender-pay-gap-report","2026-09-14 19:08:00"
"https://gympluscoffee.com/collections/mens","text/html; charset=utf-8","200","OK","Indexable","","Men's Clothing | Gym+Coffee","27","258","Browse the Gym+Coffee range of men's athleisure clothes designed for an active, social lifestyle. Featuring our famous hoodies, t-shirts & more. Shop now!","154","952","","0","MEN'S","5","Your recent searches","20","Recommended for you","19","","","","https://gympluscoffee.com/collections/mens","https://gympluscoffee.com/collections/mens?page=2","","","","","965222","112773","112773","16.713","","673","392","1.717","100.000","Very Easy","0.520","1","1","","70","35","0","100.000","180","105","0","6","3","0","","","","","45035cf1adb2cb97c84a7d874e7d06dc","0.537","","","","","en","1.1","","","","","","https://gympluscoffee.com/collections/mens","2026-09-14 19:07:59"
"https://gympluscoffee.com/cdn/shop/files/ECOM-INDUSTRY-FULL-ZIP-FLEECE-CHECK-PRINT-9.jpg?v=1788470061&width=600","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","75107","75107","75107","11.131","","0","","","","","0.000","1","3","","0","0","0","0.000","0","0","0","0","0","0","","","","","","0.029","Tue, 08 Sep 2026 09:18:01 GMT","","","","","1.1","","","","","","https://gympluscoffee.com/cdn/shop/files/ECOM-INDUSTRY-FULL-ZIP-FLEECE-CHECK-PRINT-9.jpg?v=1788470061&width=600","2026-09-14 19:08:00"
